EC_number	Organism_name	Protein_file	Mol_file	pH	Temperature	kcat_value_with_ref
3.2.1.21	uncultured microorganism	7WDS.pdb	mol_3631.sdf	5.5	75°C	[(69.0, '342'), (6.94, '342'), (6.94, '342'), (69.0, '342')]
3.2.1.21	uncultured microorganism	7WDS.pdb	mol_3632.sdf	6	60°C	[(128.0, '358'), (187.0, '358'), (128.0, '358'), (197.0, '358'), (128.0, '358'), (129.0, '358'), (128.0, '358'), (95.6, '358'), (187.0, '358'), (128.0, '358'), (187.0, '358'), (197.0, '358'), (187.0, '358'), (129.0, '358'), (187.0, '358'), (95.6, '358'), (197.0, '358'), (128.0, '358'), (197.0, '358'), (187.0, '358'), (197.0, '358'), (129.0, '358'), (197.0, '358'), (95.6, '358'), (129.0, '358'), (128.0, '358'), (129.0, '358'), (187.0, '358'), (129.0, '358'), (197.0, '358'), (129.0, '358'), (95.6, '358'), (95.6, '358'), (128.0, '358'), (95.6, '358'), (187.0, '358'), (95.6, '358'), (197.0, '358'), (95.6, '358'), (129.0, '358')]
3.2.1.21	uncultured microorganism	7WDS.pdb	mol_3631.sdf	6	60°C	[(286.0, '358'), (31.2, '358'), (286.0, '358'), (108.0, '358'), (286.0, '358'), (236.0, '358'), (286.0, '358'), (91.1, '358'), (31.2, '358'), (286.0, '358'), (31.2, '358'), (108.0, '358'), (31.2, '358'), (236.0, '358'), (31.2, '358'), (91.1, '358'), (108.0, '358'), (286.0, '358'), (108.0, '358'), (31.2, '358'), (108.0, '358'), (236.0, '358'), (108.0, '358'), (91.1, '358'), (236.0, '358'), (286.0, '358'), (236.0, '358'), (31.2, '358'), (236.0, '358'), (108.0, '358'), (236.0, '358'), (91.1, '358'), (91.1, '358'), (286.0, '358'), (91.1, '358'), (31.2, '358'), (91.1, '358'), (108.0, '358'), (91.1, '358'), (236.0, '358')]
3.2.1.22	Thermotoga maritima	6GVD.pdb	mol_3621.sdf	5	37°C	[(1.1, '204'), (8.0, '204'), (8.0, '204'), (1.1, '204')]
3.2.1.22	Geobacillus stearothermophilus	4FNS.pdb	mol_3677.sdf	6.5	25°C	[(180.0, '198'), (1205.0, '198'), (180.0, '198'), (1205.0, '198'), (180.0, '198'), (1205.0, '198'), (180.0, '198'), (1205.0, '198'), (180.0, '198'), (1205.0, '198'), (180.0, '198'), (1205.0, '198'), (180.0, '198'), (1205.0, '198'), (180.0, '198'), (1205.0, '198'), (180.0, '198'), (1205.0, '198'), (180.0, '198'), (1205.0, '198'), (180.0, '198'), (1205.0, '198'), (180.0, '198'), (1205.0, '198'), (180.0, '198'), (1205.0, '198'), (180.0, '198'), (1205.0, '198'), (180.0, '198'), (1205.0, '198'), (180.0, '198'), (1205.0, '198'), (1205.0, '198'), (180.0, '198'), (1205.0, '198'), (180.0, '198'), (1205.0, '198'), (180.0, '198'), (1205.0, '198'), (180.0, '198'), (1205.0, '198'), (180.0, '198'), (1205.0, '198'), (180.0, '198'), (1205.0, '198'), (180.0, '198'), (1205.0, '198'), (180.0, '198'), (1205.0, '198'), (180.0, '198'), (1205.0, '198'), (180.0, '198'), (1205.0, '198'), (180.0, '198'), (1205.0, '198'), (180.0, '198'), (1205.0, '198'), (180.0, '198'), (1205.0, '198'), (180.0, '198'), (1205.0, '198'), (180.0, '198'), (1205.0, '198'), (180.0, '198')]
3.2.1.22	Geobacillus stearothermophilus	4FNS.pdb	mol_3621.sdf	6.5	25°C	[(105.6, '198'), (2382.0, '198'), (2382.0, '198'), (105.6, '198')]
3.2.1.4	Pyrococcus horikoshii	3VVG.pdb	mol_3703.sdf	5-6	50°C	[(0.78, '171'), (0.75, '171'), (0.78, '171'), (0.91, '171'), (0.78, '171'), (0.41, "{163: 'Improvement of the enzymatic activity of the hyperthermophilic cellulase from Pyrococcus horikoshii,2007', 171: 'Analysis of active center in hyperthermophilic cellulase from Pyrococcus horikoshii. J. Microbiol,2007'}"), (0.75, '171'), (0.78, '171'), (0.75, '171'), (0.91, '171'), (0.75, '171'), (0.41, "{163: 'Improvement of the enzymatic activity of the hyperthermophilic cellulase from Pyrococcus horikoshii,2007', 171: 'Analysis of active center in hyperthermophilic cellulase from Pyrococcus horikoshii. J. Microbiol,2007'}"), (0.91, '171'), (0.78, '171'), (0.91, '171'), (0.75, '171'), (0.91, '171'), (0.41, "{163: 'Improvement of the enzymatic activity of the hyperthermophilic cellulase from Pyrococcus horikoshii,2007', 171: 'Analysis of active center in hyperthermophilic cellulase from Pyrococcus horikoshii. J. Microbiol,2007'}"), (0.41, "{163: 'Improvement of the enzymatic activity of the hyperthermophilic cellulase from Pyrococcus horikoshii,2007', 171: 'Analysis of active center in hyperthermophilic cellulase from Pyrococcus horikoshii. J. Microbiol,2007'}"), (0.78, '171'), (0.41, "{163: 'Improvement of the enzymatic activity of the hyperthermophilic cellulase from Pyrococcus horikoshii,2007', 171: 'Analysis of active center in hyperthermophilic cellulase from Pyrococcus horikoshii. J. Microbiol,2007'}"), (0.75, '171'), (0.41, "{163: 'Improvement of the enzymatic activity of the hyperthermophilic cellulase from Pyrococcus horikoshii,2007', 171: 'Analysis of active center in hyperthermophilic cellulase from Pyrococcus horikoshii. J. Microbiol,2007'}"), (0.91, '171')]
3.2.1.4	Alicyclobacillus acidocaldarius	3RX5.pdb	mol_5644.sdf	7.5	65°C	[(2.2, '418'), (0.75, '418'), (0.75, '418'), (2.2, '418')]
3.2.1.50	Clostridium perfringens	4A41.pdb	mol_3724.sdf	7.4	37°C	[(1.24, '29'), (6.19, '29'), (6.19, '29'), (1.24, '29')]
3.2.1.52	Streptococcus pneumoniae	3RPM.pdb	mol_3735.sdf	7.5	37°C	[(0.1, '172'), (0.025, '172'), (0.1, '172'), (0.46, '172'), (0.025, '172'), (0.1, '172'), (0.025, '172'), (0.46, '172'), (0.46, '172'), (0.1, '172'), (0.46, '172'), (0.025, '172')]
3.2.1.52	Streptococcus pneumoniae	3RPM.pdb	mol_3571.sdf	7.5	37°C	[(1.3, '172'), (1.4, '172'), (1.3, '172'), (4.8, '172'), (1.3, '172'), (4.9, '172'), (1.3, '172'), (11.0, '172'), (1.4, '172'), (1.3, '172'), (1.4, '172'), (4.8, '172'), (1.4, '172'), (4.9, '172'), (1.4, '172'), (11.0, '172'), (4.8, '172'), (1.3, '172'), (4.8, '172'), (1.4, '172'), (4.8, '172'), (4.9, '172'), (4.8, '172'), (11.0, '172'), (4.9, '172'), (1.3, '172'), (4.9, '172'), (1.4, '172'), (4.9, '172'), (4.8, '172'), (4.9, '172'), (11.0, '172'), (11.0, '172'), (1.3, '172'), (11.0, '172'), (1.4, '172'), (11.0, '172'), (4.8, '172'), (11.0, '172'), (4.9, '172')]
3.2.1.55	Thermobacillus xylanilyticus	6ZT7.pdb	mol_3745.sdf	-----	60°C	[(35.0, '98'), (355.0, '98'), (355.0, '98'), (35.0, '98')]
3.2.1.91	Cellulomonas fimi	3CUF.pdb	mol_3578.sdf	-----	-----	[(0.08, '58'), (15.8, '58'), (0.08, '58'), (15.8, '58'), (0.08, '58'), (15.8, '58'), (0.08, '58'), (15.8, '58'), (0.08, '58'), (15.8, '58'), (0.08, '58'), (15.8, '58'), (0.08, '58'), (15.8, '58'), (0.08, '58'), (15.8, '58'), (0.08, '58'), (15.8, '58'), (0.08, '58'), (15.8, '58'), (0.08, '58'), (15.8, '58'), (0.08, '58'), (15.8, '58'), (0.08, '58'), (15.8, '58'), (0.08, '58'), (15.8, '58'), (0.08, '58'), (15.8, '58'), (0.08, '58'), (15.8, '58'), (0.08, '58'), (15.8, '58'), (15.8, '58'), (0.08, '58'), (15.8, '58'), (0.08, '58'), (15.8, '58'), (0.08, '58'), (15.8, '58'), (0.08, '58'), (15.8, '58'), (0.08, '58'), (15.8, '58'), (0.08, '58'), (15.8, '58'), (0.08, '58'), (15.8, '58'), (0.08, '58'), (15.8, '58'), (0.08, '58'), (15.8, '58'), (0.08, '58'), (15.8, '58'), (0.08, '58'), (15.8, '58'), (0.08, '58'), (15.8, '58'), (0.08, '58'), (15.8, '58'), (0.08, '58'), (15.8, '58'), (0.08, '58'), (15.8, '58'), (0.08, '58'), (15.8, '58'), (0.08, '58')]
3.4.11.1	Bos taurus	1LAM.pdb	mol_3857.sdf	6.9	25°C	[(2.6, '55'), (57.0, '55'), (2.6, '55'), (56.66, '55'), (57.0, '55'), (2.6, '55'), (57.0, '55'), (56.66, '55'), (56.66, '55'), (2.6, '55'), (56.66, '55'), (57.0, '55')]
3.4.11.10	Vibrio proteolyticus	1RTQ.pdb	mol_3853.sdf	8	25°C	[(1.6, '47'), (65.0, '53'), (1.6, '47'), (71.33, '47'), (65.0, '53'), (1.6, '47'), (65.0, '53'), (71.33, '47'), (71.33, '47'), (1.6, '47'), (71.33, '47'), (65.0, '53')]
3.4.11.10	Vibrio proteolyticus	1RTQ.pdb	mol_3853.sdf	8	37°C	[(15.8, '76'), (0.817, '76'), (15.8, '76'), (48.45, '76'), (0.817, '76'), (15.8, '76'), (0.817, '76'), (48.45, '76'), (48.45, '76'), (15.8, '76'), (48.45, '76'), (0.817, '76')]
3.4.11.15	Pyrococcus furiosus	4X8I.pdb	mol_3873.sdf	8	100°C	[(305.0, '14'), (1460.0, '14'), (1460.0, '14'), (305.0, '14')]
3.4.19.5	Escherichia coli	1ONW.pdb	mol_4064.sdf	8.1	30°C	[(34.0, '7'), (9.2, '7'), (34.0, '7'), (11.9, '7'), (34.0, '7'), (104.0, "{7: 'Mechanism of the reaction catalyzed by isoaspartyl dipeptidase from Escherichia coli,2005'}"), (9.2, '7'), (34.0, '7'), (9.2, '7'), (11.9, '7'), (9.2, '7'), (104.0, "{7: 'Mechanism of the reaction catalyzed by isoaspartyl dipeptidase from Escherichia coli,2005'}"), (11.9, '7'), (34.0, '7'), (11.9, '7'), (9.2, '7'), (11.9, '7'), (104.0, "{7: 'Mechanism of the reaction catalyzed by isoaspartyl dipeptidase from Escherichia coli,2005'}"), (104.0, "{7: 'Mechanism of the reaction catalyzed by isoaspartyl dipeptidase from Escherichia coli,2005'}"), (34.0, '7'), (104.0, "{7: 'Mechanism of the reaction catalyzed by isoaspartyl dipeptidase from Escherichia coli,2005'}"), (9.2, '7'), (104.0, "{7: 'Mechanism of the reaction catalyzed by isoaspartyl dipeptidase from Escherichia coli,2005'}"), (11.9, '7')]
3.4.21.1	Bos taurus	1GG6.pdb	mol_4074.sdf	7.6	25°C	[(0.5, '132'), (0.04, '132'), (0.5, '132'), (0.15, '132'), (0.04, '132'), (0.5, '132'), (0.04, '132'), (0.15, '132'), (0.15, '132'), (0.5, '132'), (0.15, '132'), (0.04, '132')]
3.4.21.1	Bos taurus	1GG6.pdb	mol_4075.sdf	7.8	27°C	[(0.017, '133'), (0.047, '133'), (0.017, '133'), (0.0075, '133'), (0.017, '133'), (0.024, '133'), (0.017, '133'), (0.013, '133'), (0.017, '133'), (0.0086, '133'), (0.017, '133'), (0.0214, '133'), (0.047, '133'), (0.017, '133'), (0.047, '133'), (0.0075, '133'), (0.047, '133'), (0.024, '133'), (0.047, '133'), (0.013, '133'), (0.047, '133'), (0.0086, '133'), (0.047, '133'), (0.0214, '133'), (0.0075, '133'), (0.017, '133'), (0.0075, '133'), (0.047, '133'), (0.0075, '133'), (0.024, '133'), (0.0075, '133'), (0.013, '133'), (0.0075, '133'), (0.0086, '133'), (0.0075, '133'), (0.0214, '133'), (0.024, '133'), (0.017, '133'), (0.024, '133'), (0.047, '133'), (0.024, '133'), (0.0075, '133'), (0.024, '133'), (0.013, '133'), (0.024, '133'), (0.0086, '133'), (0.024, '133'), (0.0214, '133'), (0.013, '133'), (0.017, '133'), (0.013, '133'), (0.047, '133'), (0.013, '133'), (0.0075, '133'), (0.013, '133'), (0.024, '133'), (0.013, '133'), (0.0086, '133'), (0.013, '133'), (0.0214, '133'), (0.0086, '133'), (0.017, '133'), (0.0086, '133'), (0.047, '133'), (0.0086, '133'), (0.0075, '133'), (0.0086, '133'), (0.024, '133'), (0.0086, '133'), (0.013, '133'), (0.0086, '133'), (0.0214, '133'), (0.0214, '133'), (0.017, '133'), (0.0214, '133'), (0.047, '133'), (0.0214, '133'), (0.0075, '133'), (0.0214, '133'), (0.024, '133'), (0.0214, '133'), (0.013, '133'), (0.0214, '133'), (0.0086, '133')]
3.4.21.1	Bos taurus	1GG6.pdb	mol_4077.sdf	8.7	25°C	[(2.3, '134'), (0.04, '134'), (2.3, '134'), (0.013, '134'), (2.3, '134'), (0.055, '134'), (0.04, '134'), (2.3, '134'), (0.04, '134'), (0.013, '134'), (0.04, '134'), (0.055, '134'), (0.013, '134'), (2.3, '134'), (0.013, '134'), (0.04, '134'), (0.013, '134'), (0.055, '134'), (0.055, '134'), (2.3, '134'), (0.055, '134'), (0.04, '134'), (0.055, '134'), (0.013, '134')]
3.4.21.1	Bos taurus	1GG6.pdb	mol_4076.sdf	7.7	-----	[(0.417, '125'), (0.236, '125'), (0.417, '125'), (0.48, '125'), (0.417, '125'), (0.154, '125'), (0.417, '125'), (0.362, '125'), (0.417, '125'), (0.985, '125'), (0.417, '125'), (0.807, '125'), (0.417, '125'), (1.054, '125'), (0.417, '125'), (1.177, '125'), (0.236, '125'), (0.417, '125'), (0.236, '125'), (0.48, '125'), (0.236, '125'), (0.154, '125'), (0.236, '125'), (0.362, '125'), (0.236, '125'), (0.985, '125'), (0.236, '125'), (0.807, '125'), (0.236, '125'), (1.054, '125'), (0.236, '125'), (1.177, '125'), (0.48, '125'), (0.417, '125'), (0.48, '125'), (0.236, '125'), (0.48, '125'), (0.154, '125'), (0.48, '125'), (0.362, '125'), (0.48, '125'), (0.985, '125'), (0.48, '125'), (0.807, '125'), (0.48, '125'), (1.054, '125'), (0.48, '125'), (1.177, '125'), (0.154, '125'), (0.417, '125'), (0.154, '125'), (0.236, '125'), (0.154, '125'), (0.48, '125'), (0.154, '125'), (0.362, '125'), (0.154, '125'), (0.985, '125'), (0.154, '125'), (0.807, '125'), (0.154, '125'), (1.054, '125'), (0.154, '125'), (1.177, '125'), (0.362, '125'), (0.417, '125'), (0.362, '125'), (0.236, '125'), (0.362, '125'), (0.48, '125'), (0.362, '125'), (0.154, '125'), (0.362, '125'), (0.985, '125'), (0.362, '125'), (0.807, '125'), (0.362, '125'), (1.054, '125'), (0.362, '125'), (1.177, '125'), (0.985, '125'), (0.417, '125'), (0.985, '125'), (0.236, '125'), (0.985, '125'), (0.48, '125'), (0.985, '125'), (0.154, '125'), (0.985, '125'), (0.362, '125'), (0.985, '125'), (0.807, '125'), (0.985, '125'), (1.054, '125'), (0.985, '125'), (1.177, '125'), (0.807, '125'), (0.417, '125'), (0.807, '125'), (0.236, '125'), (0.807, '125'), (0.48, '125'), (0.807, '125'), (0.154, '125'), (0.807, '125'), (0.362, '125'), (0.807, '125'), (0.985, '125'), (0.807, '125'), (1.054, '125'), (0.807, '125'), (1.177, '125'), (1.054, '125'), (0.417, '125'), (1.054, '125'), (0.236, '125'), (1.054, '125'), (0.48, '125'), (1.054, '125'), (0.154, '125'), (1.054, '125'), (0.362, '125'), (1.054, '125'), (0.985, '125'), (1.054, '125'), (0.807, '125'), (1.054, '125'), (1.177, '125'), (1.177, '125'), (0.417, '125'), (1.177, '125'), (0.236, '125'), (1.177, '125'), (0.48, '125'), (1.177, '125'), (0.154, '125'), (1.177, '125'), (0.362, '125'), (1.177, '125'), (0.985, '125'), (1.177, '125'), (0.807, '125'), (1.177, '125'), (1.054, '125')]
3.4.21.117	Homo sapiens	2QXI.pdb	mol_4137.sdf	7.5	25°C	[(1.6e-05, '29'), (3.3e-05, '29'), (3.3e-05, '29'), (1.6e-05, '29')]
3.4.21.5	Homo sapiens	5AFY.pdb	mol_4210.sdf	8	25°C	[(2.94, '31'), (1.82, '31'), (2.94, '31'), (45.3, '31'), (1.82, '31'), (2.94, '31'), (1.82, '31'), (45.3, '31'), (45.3, '31'), (2.94, '31'), (45.3, '31'), (1.82, '31')]
3.4.22.2	Carica papaya	2CIO.pdb	mol_4289.sdf	7.5	23°C	[(1.5, '137'), (1.7, '137'), (1.5, '137'), (0.0102, '138'), (1.5, '137'), (0.0162, '138'), (1.7, '137'), (1.5, '137'), (1.7, '137'), (0.0102, '138'), (1.7, '137'), (0.0162, '138'), (0.0102, '138'), (1.5, '137'), (0.0102, '138'), (1.7, '137'), (0.0102, '138'), (0.0162, '138'), (0.0162, '138'), (1.5, '137'), (0.0162, '138'), (1.7, '137'), (0.0162, '138'), (0.0102, '138')]
3.4.24.26	Pseudomonas aeruginosa	6F8B.pdb	mol_4459.sdf	-----	-----	[(250.0, '13'), (106.0, '9'), (106.0, '9'), (250.0, '13')]
3.4.24.56	Homo sapiens	3CWW.pdb	mol_4465.sdf	7.4	37°C	[(0.017, '43'), (0.048, '123'), (0.017, '43'), (0.025, '43'), (0.048, '123'), (0.017, '43'), (0.048, '123'), (0.025, '43'), (0.025, '43'), (0.017, '43'), (0.025, '43'), (0.048, '123')]
3.5.1.114	Mus musculus	3NH4.pdb	mol_4534.sdf	and	-----	[(1.09, '5'), (0.13, '5'), (0.13, '5'), (1.09, '5')]
3.5.1.114	Mus musculus	3NH4.pdb	mol_4530.sdf	and	-----	[(0.28, '5'), (2.28, '5'), (2.28, '5'), (0.28, '5')]
3.5.1.14	Homo sapiens	1Q7L.pdb	mol_4575.sdf	-----	-----	[(6.08, '45'), (0.529, '45'), (0.529, '45'), (6.08, '45')]
3.5.1.25	Escherichia coli	2P53.pdb	mol_4602.sdf	-----	-----	[(10.0, '17'), (128.0, '17'), (10.0, '17'), (11.0, '17'), (128.0, '17'), (10.0, '17'), (128.0, '17'), (11.0, '17'), (11.0, '17'), (10.0, '17'), (11.0, '17'), (128.0, '17')]
3.5.1.25	Escherichia coli	2P53.pdb	mol_4601.sdf	-----	-----	[(92.0, '17'), (41.0, '17'), (92.0, '17'), (96.0, '17'), (92.0, '17'), (35.0, '17'), (92.0, '17'), (58.0, '17'), (92.0, '17'), (177.0, '17'), (92.0, '17'), (163.0, '17'), (41.0, '17'), (92.0, '17'), (41.0, '17'), (96.0, '17'), (41.0, '17'), (35.0, '17'), (41.0, '17'), (58.0, '17'), (41.0, '17'), (177.0, '17'), (41.0, '17'), (163.0, '17'), (96.0, '17'), (92.0, '17'), (96.0, '17'), (41.0, '17'), (96.0, '17'), (35.0, '17'), (96.0, '17'), (58.0, '17'), (96.0, '17'), (177.0, '17'), (96.0, '17'), (163.0, '17'), (35.0, '17'), (92.0, '17'), (35.0, '17'), (41.0, '17'), (35.0, '17'), (96.0, '17'), (35.0, '17'), (58.0, '17'), (35.0, '17'), (177.0, '17'), (35.0, '17'), (163.0, '17'), (58.0, '17'), (92.0, '17'), (58.0, '17'), (41.0, '17'), (58.0, '17'), (96.0, '17'), (58.0, '17'), (35.0, '17'), (58.0, '17'), (177.0, '17'), (58.0, '17'), (163.0, '17'), (177.0, '17'), (92.0, '17'), (177.0, '17'), (41.0, '17'), (177.0, '17'), (96.0, '17'), (177.0, '17'), (35.0, '17'), (177.0, '17'), (58.0, '17'), (177.0, '17'), (163.0, '17'), (163.0, '17'), (92.0, '17'), (163.0, '17'), (41.0, '17'), (163.0, '17'), (96.0, '17'), (163.0, '17'), (35.0, '17'), (163.0, '17'), (58.0, '17'), (163.0, '17'), (177.0, '17')]
3.5.1.25	Escherichia coli	2P53.pdb	mol_4605.sdf	-----	-----	[(23.0, '17'), (64.0, '17'), (64.0, '17'), (23.0, '17')]
3.5.1.48	Danio rerio	6WBQ.pdb	mol_4628.sdf	8	22°C	[(0.021, '13'), (0.00033, '13'), (0.00033, '13'), (0.021, '13')]
3.5.1.48	Danio rerio	6WBQ.pdb	mol_4632.sdf	8	22°C	[(0.58, '13'), (0.082, '13'), (0.082, '13'), (0.58, '13')]
3.5.2.10	Pseudomonas putida	1V7Z.pdb	mol_4684.sdf	-----	-----	[(252.0, '12'), (222.0, '12'), (252.0, '12'), (1340.0, '12'), (222.0, '12'), (252.0, '12'), (222.0, '12'), (1340.0, '12'), (1340.0, '12'), (252.0, '12'), (1340.0, '12'), (222.0, '12')]
3.5.2.6	Escherichia coli	6R73.pdb	mol_4698.sdf	7.2	25°C	[(45.0, '272'), (9.0, '272'), (9.0, '272'), (45.0, '272')]
3.5.2.6	Escherichia coli	6R73.pdb	mol_4699.sdf	7.2	25°C	[(14.0, '272'), (3.0, '272'), (3.0, '272'), (14.0, '272')]
3.5.2.6	Escherichia coli	6R73.pdb	mol_4697.sdf	7.2	25°C	[(252.0, '272'), (54.0, "{136: 'Biochemical characterization of SFC-1, a class A carbapenem-hydrolyzing beta-lactamase. Antimicrob,2007', 165: 'Characterization of the new metallo-beta-lactamase VIM-13 and its integron-borne gene from a Pseudomonas aeruginosa clinical isolate in Spain. Antimicrob,2008', 272: 'Biochemical characterization of New Delhi metallo-beta-lactamase variants reveals differences in protein stability. J. Antimicrob,2015'}"), (54.0, "{136: 'Biochemical characterization of SFC-1, a class A carbapenem-hydrolyzing beta-lactamase. Antimicrob,2007', 165: 'Characterization of the new metallo-beta-lactamase VIM-13 and its integron-borne gene from a Pseudomonas aeruginosa clinical isolate in Spain. Antimicrob,2008', 272: 'Biochemical characterization of New Delhi metallo-beta-lactamase variants reveals differences in protein stability. J. Antimicrob,2015'}"), (252.0, '272')]
3.5.2.6	Escherichia coli	6R73.pdb	mol_4695.sdf	7.2	25°C	[(583.0, '272'), (142.0, '272'), (142.0, '272'), (583.0, '272')]
3.5.2.6	Escherichia coli	6R73.pdb	mol_1103.sdf	7.2	25°C	[(900.0, '272'), (273.0, '272'), (273.0, '272'), (900.0, '272')]
3.5.2.6	Escherichia coli	6R73.pdb	mol_4700.sdf	7.2	25°C	[(743.0, '272'), (267.0, '272'), (267.0, '272'), (743.0, '272')]
3.5.2.6	Escherichia coli	3ISG.pdb	mol_1103.sdf	7.4	-----	[(5.3, '198'), (6.7, '198'), (5.3, '198'), (520.0, "{74: 'Metal binding Asp-120 in metallo-beta-lactamase L1 from Stenotrophomonas maltophilia plays a crucial role in catalysis. J. Biol,2004', 198: 'The role of OXA-1 beta -lactamase Asp66 in the stabilization of the active-site carbamate group and in substrate turnover. Biochem,2008'}"), (6.7, '198'), (5.3, '198'), (6.7, '198'), (520.0, "{74: 'Metal binding Asp-120 in metallo-beta-lactamase L1 from Stenotrophomonas maltophilia plays a crucial role in catalysis. J. Biol,2004', 198: 'The role of OXA-1 beta -lactamase Asp66 in the stabilization of the active-site carbamate group and in substrate turnover. Biochem,2008'}"), (520.0, "{74: 'Metal binding Asp-120 in metallo-beta-lactamase L1 from Stenotrophomonas maltophilia plays a crucial role in catalysis. J. Biol,2004', 198: 'The role of OXA-1 beta -lactamase Asp66 in the stabilization of the active-site carbamate group and in substrate turnover. Biochem,2008'}"), (5.3, '198'), (520.0, "{74: 'Metal binding Asp-120 in metallo-beta-lactamase L1 from Stenotrophomonas maltophilia plays a crucial role in catalysis. J. Biol,2004', 198: 'The role of OXA-1 beta -lactamase Asp66 in the stabilization of the active-site carbamate group and in substrate turnover. Biochem,2008'}"), (6.7, '198')]
3.5.2.6	Escherichia coli	3ISG.pdb	mol_4703.sdf	7.4	-----	[(5.3, '198'), (520.0, '198'), (5.3, '198'), (440.0, '198'), (520.0, '198'), (5.3, '198'), (520.0, '198'), (440.0, '198'), (440.0, '198'), (5.3, '198'), (440.0, '198'), (520.0, '198')]
